univName,greV,greQ,toeflScore,cgpa_converted
University of Florida,130.0,163.83,110.0,3.668
University of Florida,150.0,167.0,108.0,3.016
University of Florida,154.0,162.0,110.0,3.65
University of Florida,151.0,167.0,106.0,2.796
University of Florida,149.0,165.0,103.0,3.416
University of Florida,149.0,159.0,108.0,2.76
University of Florida,130.0,168.085,116.0,3.24
University of Florida,21.0,47.0,96.0,3.2
University of Florida,130.0,161.702,104.0,3.208
University of Florida,153.0,166.0,108.0,2.68
University of Florida,150.0,150.0,96.0,3.006
University of Florida,141.0,161.0,85.0,48.0
University of Florida,149.0,170.0,98.0,3.316
University of Florida,130.0,165.957,102.0,3.208
University of Florida,153.0,170.0,109.0,3.212
University of Florida,130.0,170.213,105.0,2.562
University of Florida,158.0,164.0,113.0,3.432
University of Florida,130.0,163.83,109.0,3.0
University of Florida,147.0,159.0,101.0,3.096
University of Florida,130.0,161.702,95.0,3.12
University of Florida,152.0,157.0,105.0,2.941
University of Florida,159.0,163.0,113.0,3.165
University of Florida,143.0,163.0,91.0,2.9
University of Florida,130.0,170.213,115.0,3.3
University of Florida,146.0,158.0,95.0,2.348
University of Florida,130.0,170.213,107.0,3.215
University of Florida,156.0,161.0,105.0,30.2
University of Florida,159.0,165.0,110.0,2.68
University of Florida,130.0,170.213,117.0,3.292
University of Florida,157.0,167.0,108.0,3.6
University of Florida,155.0,168.0,105.0,3.124
University of Florida,151.0,163.0,93.0,0.339
University of Florida,153.191,165.957,111.0,2.739
University of Florida,158.0,166.0,114.0,2.904
University of Florida,130.0,159.574,101.0,2.775
University of Florida,130.0,161.702,104.0,3.328
University of Florida,130.0,161.702,93.0,3.068
University of Florida,130.0,163.83,97.0,3.496
University of Florida,148.0,160.0,102.0,3.76
University of Florida,151.0,156.0,94.0,2.48
University of Florida,130.0,161.702,91.0,3.244
University of Florida,155.0,164.0,109.0,3.34
University of Florida,151.0,165.0,111.0,3.22
University of Florida,159.0,164.0,114.0,3.18
University of Florida,157.0,169.0,112.0,3.0
University of Florida,130.0,165.957,103.0,3.4
University of Florida,154.0,170.0,103.0,3.528
University of Florida,130.0,155.319,104.0,3.696
University of Florida,130.0,163.83,94.0,3.548
University of Florida,153.0,170.0,108.0,3.6
University of Florida,161.702,170.213,112.0,3.16
University of Florida,130.0,163.83,107.0,3.36
University of Florida,148.0,162.0,95.0,3.0
University of Florida,142.553,170.213,114.0,2.842
University of Florida,140.426,170.213,99.0,3.432
University of Florida,130.0,170.213,105.0,3.32
University of Florida,130.0,170.213,110.0,3.16
University of Florida,130.0,165.957,105.0,3.38
University of Florida,156.0,163.0,103.0,0.286
University of Florida,130.0,155.319,106.0,2.5
University of Florida,130.0,159.574,104.0,3.57
University of Florida,147.0,164.0,103.0,2.4
University of Florida,143.0,157.0,8.0,3.04
University of Florida,130.0,170.213,104.0,3.08
University of Florida,131.915,161.702,116.0,2.668
University of Florida,130.0,144.681,98.0,2.28
University of Florida,145.0,170.0,106.0,3.932
University of Florida,144.681,170.213,106.0,3.6
University of Florida,155.0,168.0,115.0,3.06
University of Florida,131.915,161.702,105.0,3.208
University of Florida,142.553,170.213,102.0,3.04
University of Florida,155.0,157.0,116.0,3.16
University of Florida,130.0,148.936,103.0,2.4
University of Florida,152.0,168.0,114.0,2.628
University of Florida,151.0,151.0,93.0,3.056
University of Florida,130.0,165.957,115.0,3.684
University of Florida,130.0,161.702,91.0,2.92
University of Florida,154.0,162.0,110.0,3.748
University of Florida,158.0,166.0,115.0,2.96
University of Florida,130.0,168.085,105.0,3.512
University of Florida,157.0,166.0,105.0,2.88
University of Florida,130.0,168.085,101.0,3.192
University of Florida,144.0,158.0,97.0,2.936
University of Florida,161.0,165.0,118.0,2.785
University of Florida,130.0,168.085,114.0,3.324
University of Florida,130.0,276.596,103.0,0.365
University of Florida,150.0,157.0,106.0,3.08
University of Florida,130.0,161.702,104.0,3.28
University of Florida,152.0,161.0,102.0,3.44
University of Florida,130.0,168.085,108.0,3.4
University of Florida,130.0,168.085,101.0,3.04
University of Florida,155.0,167.0,108.0,3.332
University of Florida,158.0,164.0,113.0,2.904
University of Florida,152.0,156.0,107.0,2.16
University of Florida,151.0,167.0,99.0,2.6
University of Florida,130.0,168.085,120.0,3.528
University of Florida,158.0,167.0,115.0,3.88
University of Florida,142.553,170.213,105.0,3.76
University of Florida,151.0,162.0,106.0,2.48
University of Florida,140.426,170.213,108.0,3.04
University of Florida,146.809,170.213,116.0,2.577
University of Florida,130.0,168.085,107.0,3.52
University of Florida,157.0,166.0,102.0,3.708
University of Florida,157.0,170.0,110.0,3.324
University of Florida,164.0,165.0,110.0,3.4
University of Florida,156.0,161.0,115.0,2.86
University of Florida,152.0,167.0,98.0,3.264
University of Florida,152.0,169.0,105.0,3.2
University of Florida,130.0,170.213,106.0,3.44
University of Florida,148.0,170.0,100.0,3.184
University of Florida,166.0,162.0,119.0,3.28
University of Florida,151.0,170.0,105.0,2.62
University of Florida,149.0,167.0,106.0,2.92
University of Florida,130.0,170.213,111.0,3.02
University of Florida,152.0,161.0,108.0,3.208
University of Florida,130.0,159.574,111.0,2.56
University of Florida,144.681,170.213,114.0,2.86
University of Florida,157.0,162.0,114.0,2.444
University of Florida,130.0,163.83,101.0,3.108
University of Florida,130.0,170.213,106.0,3.008
University of Florida,138.298,170.213,116.0,3.4
University of Florida,130.0,153.191,94.0,3.416
University of Florida,140.426,161.702,109.0,3.104
University of Florida,162.0,164.0,109.0,3.38
University of Florida,150.0,161.0,110.0,3.32
University of Florida,157.0,168.0,104.0,2.56
University of Florida,148.936,170.213,112.0,3.2
University of Florida,130.0,168.085,95.0,2.72
University of Florida,157.0,165.0,112.0,3.0
University of Florida,130.0,168.085,104.0,2.952
University of Florida,161.0,165.0,115.0,2.8
University of Florida,154.0,164.0,112.0,3.572
University of Florida,157.0,167.0,101.0,3.24
University of Florida,140.426,170.213,112.0,2.714
University of Florida,152.0,163.0,110.0,3.584
University of Florida,148.0,157.0,92.0,0.12
University of Florida,130.0,163.83,96.0,0.228
University of Florida,142.553,170.213,120.0,3.26
University of Florida,130.0,170.213,110.0,2.92
University of Florida,130.0,170.213,120.0,3.32
University of Florida,130.0,157.447,83.0,2.652
University of Florida,130.0,168.085,117.0,3.4
University of Florida,130.0,170.213,101.0,2.928
University of Florida,136.17,168.085,117.0,3.86
University of Florida,130.0,170.213,117.0,3.136
University of Florida,130.0,170.213,95.0,2.4
University of Florida,138.298,161.702,105.0,3.3
University of Florida,130.0,148.936,98.0,3.08
University of Florida,149.0,170.0,108.0,2.85
University of Florida,150.0,158.0,100.0,3.336
University of Florida,130.0,168.085,113.0,3.132
University of Florida,154.0,159.0,103.0,2.937
University of Florida,130.0,161.702,106.0,3.2
University of Florida,159.0,166.0,108.0,3.312
University of Florida,130.0,168.085,100.0,2.84
University of Florida,153.0,167.0,109.0,3.32
University of Florida,130.0,170.213,95.0,3.3
University of Florida,157.0,169.0,102.0,3.524
University of Florida,156.0,162.0,112.0,2.92
University of Florida,163.0,168.0,118.0,2.92
University of Florida,148.0,166.0,110.0,3.072
University of Florida,130.0,170.213,108.0,3.48
University of Florida,151.0,156.0,115.0,3.356
University of Florida,152.0,163.0,98.0,3.512
University of Florida,148.936,165.957,108.0,3.496
University of Florida,130.0,163.83,111.0,3.896
University of Florida,159.574,168.085,111.0,2.64
University of Florida,150.0,167.0,99.0,3.48
University of Florida,130.0,170.213,103.0,3.2
University of Florida,130.0,144.681,105.0,2.48
University of Florida,151.0,162.0,106.0,3.428
University of Florida,142.0,167.0,87.0,3.052
University of Florida,130.0,157.447,103.0,3.2
University of Florida,130.0,161.702,104.0,3.428
University of Florida,160.0,164.0,107.0,3.468
University of Florida,144.681,170.213,109.0,3.32
University of Florida,155.319,168.085,115.0,2.8
University of Florida,147.0,168.0,91.0,2.68
University of Florida,154.0,170.0,110.0,2.928
University of Florida,153.0,163.0,111.0,3.2
University of Florida,130.0,170.213,109.0,2.68
University of Florida,130.0,165.957,97.0,3.34
University of Florida,130.0,159.574,99.0,3.0
University of Florida,151.0,164.0,112.0,3.864
University of Florida,149.0,161.0,109.0,3.32
University of Florida,151.0,161.0,107.0,2.412
University of Florida,150.0,167.0,108.0,3.48
University of Florida,130.0,165.957,103.0,2.8
University of Florida,160.0,163.0,111.0,3.392
University of Florida,151.064,165.957,111.0,2.68
University of Florida,151.0,161.0,102.0,2.88
University of Florida,162.0,162.0,117.0,3.524
University of Florida,156.0,166.0,107.0,3.804
University of Florida,131.915,170.213,106.0,3.308
University of Florida,150.0,168.0,97.0,3.352
University of Florida,155.0,170.0,111.0,3.288
University of Florida,157.0,156.0,104.0,3.4
University of Florida,152.0,166.0,100.0,3.049
University of Florida,130.0,148.936,104.0,2.84
University of Florida,136.17,161.702,110.0,3.416
University of Florida,147.0,168.0,101.0,3.716
University of Florida,153.0,164.0,108.0,3.432
University of Florida,150.0,159.0,94.0,2.8
University of Florida,131.915,161.702,96.0,3.227
University of Florida,161.0,165.0,110.0,2.48
University of Florida,130.0,161.702,102.0,3.044
University of Florida,130.0,153.191,116.0,3.122
University of Florida,130.0,153.191,105.0,3.28
University of Florida,153.0,161.0,107.0,3.204
University of Florida,155.0,159.0,110.0,3.32
University of Florida,130.0,170.213,104.0,2.88
University of Florida,152.0,165.0,102.0,2.86
University of Florida,147.0,160.0,104.0,2.334
University of Florida,131.915,170.213,112.0,2.284
University of Florida,130.0,170.213,112.0,3.332
University of Florida,136.17,170.213,114.0,3.22
University of Florida,140.426,168.085,106.0,2.6
University of Florida,142.553,168.085,111.0,3.392
University of Florida,161.702,153.191,120.0,3.04
University of Florida,152.0,164.0,115.0,3.0
University of Florida,152.0,170.0,93.0,3.35
University of Florida,152.0,168.0,104.0,3.412
University of Florida,144.681,168.085,107.0,2.638
University of Florida,146.809,161.702,99.0,3.27
University of Florida,148.936,170.213,107.0,3.428
University of Florida,130.0,148.936,92.0,2.88
University of Florida,140.426,170.213,114.0,3.51
University of Florida,130.0,170.213,114.0,2.4
University of Florida,161.0,168.0,107.0,3.0
University of Florida,130.0,153.191,104.0,2.491
University of Florida,160.0,165.0,114.0,2.44
University of Florida,130.0,161.702,120.0,3.628
University of Florida,146.809,165.957,108.0,3.408
University of Florida,150.0,165.0,104.0,3.04
University of Florida,130.0,168.085,107.0,3.404
University of Florida,149.0,160.0,104.0,3.04
University of Florida,148.0,153.0,101.0,2.883
University of Florida,136.17,170.213,110.0,3.34
University of Florida,130.0,159.574,93.0,2.8
University of Florida,152.0,160.0,112.0,2.6
University of Florida,130.0,168.085,112.0,3.168
University of Florida,161.0,161.0,117.0,3.12
University of Florida,130.0,163.83,92.0,3.704
University of Florida,130.0,153.191,108.0,2.816
University of Florida,130.0,168.085,93.0,3.28
University of Florida,152.0,168.0,109.0,3.12
University of Florida,159.0,166.0,109.0,3.436
University of Florida,144.681,170.213,120.0,3.2
University of Florida,151.0,166.0,99.0,2.616
University of Florida,152.0,164.0,101.0,3.111
University of Florida,152.0,170.0,103.0,3.16
University of Florida,130.0,161.702,102.0,2.84
University of Florida,161.0,170.0,115.0,3.464
University of Florida,155.0,166.0,109.0,3.144
University of Florida,130.0,165.957,112.0,3.424
University of Florida,146.809,168.085,114.0,3.336
University of Florida,144.681,170.213,116.0,2.6
University of Florida,152.0,163.0,108.0,3.52
University of Florida,130.0,165.957,100.0,3.48
University of Florida,155.0,167.0,116.0,3.0
University of Florida,154.0,165.0,109.0,2.612
University of Florida,130.0,157.447,94.0,3.32
University of Florida,134.043,163.83,109.0,3.392
University of Florida,157.0,163.0,110.0,3.2
University of Florida,163.0,158.0,108.0,2.828
University of Florida,152.0,167.0,111.0,2.72
University of Florida,151.0,168.0,108.0,3.136
University of Florida,130.0,170.213,99.0,3.24
University of Florida,155.0,160.0,106.0,3.14
University of Florida,130.0,146.809,105.0,2.896
University of Florida,130.0,168.085,95.0,2.92
University of Florida,159.0,163.0,111.0,2.44
University of Florida,150.0,168.0,101.0,3.448
University of Florida,160.0,166.0,114.0,3.34
University of Florida,138.298,163.83,115.0,3.2
University of Florida,151.0,164.0,105.0,3.22
University of Florida,130.0,161.702,113.0,3.312
University of Florida,147.0,166.0,86.0,3.464
University of Florida,161.0,166.0,112.0,3.74
University of Florida,161.0,159.0,117.0,3.372
University of Florida,152.0,167.0,103.0,3.188
University of Florida,157.0,163.0,115.0,3.328
University of Florida,151.0,164.0,108.0,3.376
University of Florida,146.809,157.447,111.0,3.32
University of Florida,159.0,160.0,115.0,3.372
University of Florida,155.0,167.0,102.0,2.984
University of Florida,130.0,168.085,112.0,2.932
University of Florida,130.0,161.702,114.0,3.202
University of Florida,130.0,168.085,107.0,3.728
University of Florida,155.0,160.0,112.0,3.904
University of Florida,150.0,163.0,99.0,3.06
University of Florida,130.0,170.213,107.0,2.836
University of Florida,130.0,159.574,99.0,3.4
University of Florida,130.0,168.085,104.0,3.256
University of Florida,134.043,168.085,110.0,3.32
University of Florida,150.0,165.0,99.0,3.32
University of Florida,144.681,170.213,111.0,3.48
University of Florida,151.064,170.213,117.0,3.28
University of Florida,162.0,170.0,110.0,2.652
University of Florida,130.0,170.213,103.0,2.72
University of Florida,130.0,165.957,96.0,3.12
University of Florida,144.681,170.213,112.0,2.72
University of Florida,131.915,170.213,116.0,3.528
University of Florida,168.085,168.085,113.0,3.24
University of Florida,130.0,170.213,85.0,3.48
University of Florida,130.0,170.213,105.0,3.404
University of Florida,170.213,168.085,111.0,2.88
University of Florida,130.0,170.213,111.0,3.268
University of Florida,161.0,166.0,112.0,3.38
University of Florida,148.936,170.213,118.0,2.76
University of Florida,155.0,165.0,105.0,3.464
University of Florida,134.043,168.085,104.0,3.388
University of Florida,142.553,170.213,100.0,3.0
University of Florida,130.0,165.957,100.0,2.88
University of Florida,152.0,158.0,109.0,3.228
University of Florida,142.553,165.957,109.0,2.52
University of Florida,162.0,165.0,116.0,3.52
University of Florida,159.574,161.702,119.0,2.76
University of Florida,145.0,159.0,92.0,2.8
University of Florida,130.0,155.319,103.0,3.4
University of Florida,153.191,170.213,115.0,3.32
University of Florida,147.0,158.0,105.0,3.344
University of Florida,130.0,163.83,102.0,3.036
University of Florida,155.0,166.0,108.0,3.244
University of Florida,130.0,168.085,114.0,3.236
University of Florida,130.0,155.319,106.0,3.468
University of Florida,130.0,170.213,120.0,3.99
University of Florida,131.915,163.83,98.0,2.663
University of Florida,130.0,155.319,110.0,3.48
University of Florida,152.0,153.0,90.0,3.6
University of Florida,153.0,166.0,106.0,3.36
University of Florida,156.0,163.0,107.0,3.26
University of Florida,130.0,170.213,99.0,3.48
University of Florida,152.0,170.0,95.0,3.5
University of Florida,154.0,162.0,110.0,2.92
University of Florida,130.0,168.085,118.0,3.24
University of Florida,148.936,170.213,113.0,3.206
University of Florida,162.0,166.0,111.0,3.06
University of Florida,130.0,168.085,107.0,3.72
University of Florida,130.0,168.085,102.0,3.2
